Time (s),SEF,HTR,BW0,BW1,MET,MAP,PAR,GAR,GF1,GF2,EXT,Pres (hPa),dP (hPa/line),Temp (C),Batt (V),Cap (V),GPS Flag (HEX),GPS SV,Lon,Lat,Alt (m),Date,Time,gSpeed (m/s),aRate (m/s),aFilt (m/s),heading (deg)
15079,,,,,,,,,,,,993.99,0.00,29.4,3.32,3.36,1,16,-77.08787,39.45768,218.54,20220731,16:49:54,0.13,0.35,0.14,240,
15080,,,,,,,,,,,,993.95,-0.00,29.3,3.32,3.36,1,15,-77.08787,39.45768,218.60,20220731,16:49:55,0.13,0.16,0.14,240,
15081,,,,,,,,,,,,994.01,0.00,29.4,3.31,3.35,1,16,-77.08787,39.45768,218.48,20220731,16:49:56,0.12,-0.05,0.13,240,
15082,,,,,,,,,,,,993.97,-0.00,29.4,3.31,3.35,1,16,-77.08786,39.45767,218.50,20220731,16:49:57,0.12,0.13,0.13,240,
15083,,,,,,,,,,,,994.01,0.00,29.4,3.31,3.35,1,15,-77.08787,39.45767,218.41,20220731,16:49:58,0.06,0.10,0.13,240,
15084,,,,,,,,,,,,994.02,0.00,29.4,3.31,3.35,1,16,-77.08787,39.45768,218.32,20220731,16:49:59,0.12,0.18,0.13,240,
15085,,,,,,,,,,,,993.99,0.00,29.4,3.31,3.35,1,16,-77.08787,39.45768,218.30,20220731,16:50:00,0.09,0.17,0.13,240,
15086,,,,,,,,,,,,993.99,0.00,29.4,3.31,3.35,1,13,-77.08788,39.45767,218.45,20220731,16:50:01,1.15,-0.03,0.13,240,
15087,,,,,,,,,,,,993.89,-0.00,29.4,3.31,3.35,1,16,-77.08788,39.45767,219.24,20220731,16:50:02,0.63,1.24,0.16,240,
15088,,,,,,,,,,,,993.96,-0.00,29.4,3.31,3.35,1,16,-77.08788,39.45767,218.91,20220731,16:50:03,0.11,0.29,0.17,240,
15089,,,,,,,,,,,,993.97,-0.00,29.4,3.31,3.35,1,17,-77.08788,39.45767,219.15,20220731,16:50:04,0.18,0.36,0.17,240,
15090,,,,,,,,,,,,993.95,-0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,219.00,20220731,16:50:05,0.07,0.06,0.17,240,
15091,,,,,,,,,,,,993.98,-0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,218.73,20220731,16:50:06,0.08,-0.11,0.16,240,
15092,,,,,,,,,,,,993.92,-0.00,29.4,3.31,3.35,1,15,-77.08789,39.45767,218.78,20220731,16:50:07,1.07,0.11,0.16,240,
15093,,,,,,,,,,,,993.96,-0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,219.05,20220731,16:50:08,0.78,0.60,0.17,240,
15094,,,,,,,,,,,,993.96,-0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,218.81,20220731,16:50:09,0.09,0.16,0.17,240,
15095,,,,,,,,,,,,994.04,0.00,29.4,3.31,3.35,1,17,-77.08788,39.45767,218.66,20220731,16:50:10,0.14,-0.04,0.16,240,
15096,,,,,,,,,,,,993.96,-0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,218.55,20220731,16:50:11,0.05,-0.04,0.16,240,
15097,,,,,,,,,,,,993.99,0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,218.41,20220731,16:50:12,0.11,0.12,0.16,240,
15098,,,,,,,,,,,,993.99,0.00,29.4,3.31,3.35,1,17,-77.08789,39.45767,218.26,20220731,16:50:13,0.13,0.13,0.16,240,
15099,,,,,,,,,,,,993.97,-0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,217.98,20220731,16:50:14,0.19,0.27,0.16,240,
15100,,,,,,,,,,,,994.05,0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,217.85,20220731,16:50:15,0.09,0.04,0.16,240,
15101,,,,,,,,,,,,993.97,-0.00,29.4,3.31,3.35,1,17,-77.08788,39.45767,217.72,20220731,16:50:16,0.08,-0.07,0.15,240,
15102,,,,,,,,,,,,994.00,0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,217.46,20220731,16:50:17,0.06,-0.17,0.14,240,
15103,,,,,,,,,,,,993.98,-0.00,29.4,3.31,3.35,1,18,-77.08788,39.45767,217.45,20220731,16:50:18,0.09,0.01,0.14,240,
15104,,,,,,,,,,,,993.95,-0.00,29.4,3.31,3.35,1,17,-77.08788,39.45767,217.37,20220731,16:50:19,0.02,0.10,0.14,240,
15105,,,,,,,,,,,,993.99,0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,217.34,20220731,16:50:20,0.07,0.06,0.13,240,
15106,,,,,,,,,,,,993.91,-0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,217.20,20220731,16:50:21,0.02,-0.06,0.13,240,
15107,,,,,,,,,,,,993.95,-0.00,29.4,3.31,3.35,1,17,-77.08789,39.45767,217.14,20220731,16:50:22,0.16,-0.06,0.12,240,
15108,,,,,,,,,,,,993.94,-0.00,29.4,3.31,3.35,1,18,-77.08789,39.45767,217.09,20220731,16:50:23,0.03,0.01,0.12,240,
15109,,,,,,,,,,,,994.01,0.00,29.4,3.31,3.35,1,18,-77.08789,39.45768,217.13,20220731,16:50:24,0.19,0.28,0.12,240,
15110,,,,,,,,,,,,994.02,0.00,29.4,3.31,3.35,1,17,-77.08789,39.45768,217.14,20220731,16:50:25,0.15,0.29,0.13,240,
15111,,,,,,,,,,,,993.95,-0.00,29.4,3.31,3.36,1,18,-77.08789,39.45768,217.25,20220731,16:50:26,0.08,0.18,0.13,240,
15112,,,,,,,,,,,,993.93,-0.00,29.4,3.31,3.36,1,18,-77.08789,39.45768,217.35,20220731,16:50:27,0.10,0.21,0.13,240,
15113,,,,,,,,,,,,994.02,0.00,29.4,3.31,3.36,1,16,-77.08790,39.45769,217.26,20220731,16:50:28,0.14,0.07,0.13,240,
15114,,,,,,,,,,,,993.94,-0.00,29.4,3.31,3.36,1,18,-77.08790,39.45769,217.28,20220731,16:50:29,0.14,0.18,0.13,240,
15115,,,,,,,,,,,,994.03,0.00,29.4,3.31,3.36,1,18,-77.08790,39.45769,217.28,20220731,16:50:30,0.02,0.09,0.13,240,
15116,,,,,,,,,,,,993.97,-0.00,29.4,3.31,3.36,1,17,-77.08791,39.45769,217.14,20220731,16:50:31,0.11,0.02,0.13,240,
15117,,,,,,,,,,,,994.05,0.00,29.4,3.31,3.36,1,18,-77.08790,39.45769,217.09,20220731,16:50:32,0.11,0.03,0.12,240,
15118,,,,,,,,,,,,993.96,-0.00,29.4,3.31,3.36,1,18,-77.08791,39.45769,217.07,20220731,16:50:33,0.07,0.11,0.12,240,
15119,,,,,,,,,,,,994.00,0.00,29.4,3.31,3.36,1,16,-77.08791,39.45769,217.14,20220731,16:50:34,0.23,0.42,0.13,240,
15120,,,,,,,,,,,,994.00,0.00,29.4,3.31,3.36,1,18,-77.08791,39.45769,217.21,20220731,16:50:35,0.15,0.17,0.13,240,
15121,,,,,,,,,,,,993.95,-0.00,29.4,3.32,3.35,1,18,-77.08791,39.45769,217.33,20220731,16:50:36,0.08,0.14,0.13,240,
15122,,,,,,,,,,,,994.08,0.00,29.4,3.32,3.35,1,16,-77.08791,39.45769,217.33,20220731,16:50:37,0.11,0.11,0.13,240,
15123,,,,,,,,,,,,993.98,-0.00,29.4,3.32,3.35,1,18,-77.08791,39.45769,217.15,20220731,16:50:38,0.05,-0.02,0.13,240,
15124,,,,,,,,,,,,993.95,-0.00,29.4,3.32,3.35,1,18,-77.08791,39.45769,217.00,20220731,16:50:39,0.15,0.03,0.12,240,
15125,,,,,,,,,,,,994.06,0.00,29.4,3.32,3.35,1,17,-77.08791,39.45769,216.99,20220731,16:50:40,0.11,0.07,0.12,240,
15126,,,,,,,,,,,,993.94,-0.00,29.4,3.32,3.35,1,18,-77.08791,39.45769,217.19,20220731,16:50:41,0.20,0.25,0.13,240,
15127,,,,,,,,,,,,994.05,0.00,29.5,3.32,3.35,1,18,-77.08792,39.45769,217.19,20220731,16:50:42,0.07,0.15,0.13,240,
15128,,,,,,,,,,,,994.05,0.00,29.5,3.32,3.35,1,17,-77.08792,39.45769,217.22,20220731,16:50:43,0.06,0.21,0.13,240,
15129,,,,,,,,,,,,993.99,0.00,29.5,3.32,3.35,1,18,-77.08792,39.45769,217.25,20220731,16:50:44,0.18,0.38,0.14,240,
15130,,,,,,,,,,,,993.93,-0.00,29.4,3.32,3.35,1,18,-77.08792,39.45769,217.34,20220731,16:50:45,0.11,0.24,0.14,240,
15131,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,16,-77.08792,39.45769,217.41,20220731,16:50:46,0.08,0.06,0.14,240,
15132,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45769,217.48,20220731,16:50:47,0.04,0.05,0.13,240,
15133,,,,,,,,,,,,993.94,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45769,217.68,20220731,16:50:48,0.07,0.19,0.13,240,
15134,,,,,,,,,,,,993.88,-0.00,29.5,3.31,3.35,1,17,-77.08792,39.45769,217.59,20220731,16:50:49,0.12,0.04,0.13,240,
15135,,,,,,,,,,,,994.03,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45769,217.62,20220731,16:50:50,0.08,0.07,0.13,240,
15136,,,,,,,,,,,,993.91,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45769,217.71,20220731,16:50:51,0.03,0.10,0.13,240,
15137,,,,,,,,,,,,993.99,0.00,29.5,3.31,3.35,1,17,-77.08792,39.45768,217.68,20220731,16:50:52,0.04,0.03,0.12,240,
15138,,,,,,,,,,,,994.01,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,217.65,20220731,16:50:53,0.03,0.08,0.12,240,
15139,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,217.52,20220731,16:50:54,0.12,0.15,0.12,240,
15140,,,,,,,,,,,,994.03,0.00,29.5,3.31,3.35,1,16,-77.08792,39.45768,217.81,20220731,16:50:55,0.14,0.38,0.13,240,
15141,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.11,20220731,16:50:56,0.22,0.24,0.13,240,
15142,,,,,,,,,,,,993.90,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.13,20220731,16:50:57,0.12,0.05,0.13,240,
15143,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.35,1,16,-77.08792,39.45768,218.20,20220731,16:50:58,0.03,0.10,0.13,240,
15144,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.31,20220731,16:50:59,0.08,0.23,0.13,240,
15145,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.23,20220731,16:51:00,0.05,0.11,0.13,240,
15146,,,,,,,,,,,,993.90,-0.00,29.5,3.31,3.35,1,16,-77.08792,39.45768,218.27,20220731,16:51:01,0.05,0.14,0.13,240,
15147,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.32,20220731,16:51:02,0.08,0.04,0.13,240,
15148,,,,,,,,,,,,993.91,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.47,20220731,16:51:03,0.06,0.16,0.13,240,
15149,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.35,1,16,-77.08792,39.45768,218.44,20220731,16:51:04,0.18,0.42,0.14,240,
15150,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.71,20220731,16:51:05,0.17,0.38,0.15,240,
15151,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.36,1,18,-77.08792,39.45768,218.89,20220731,16:51:06,0.10,0.24,0.15,240,
15152,,,,,,,,,,,,993.93,-0.00,29.5,3.31,3.36,1,17,-77.08792,39.45768,218.94,20220731,16:51:07,0.03,0.10,0.15,240,
15153,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.36,1,18,-77.08792,39.45768,219.13,20220731,16:51:08,0.05,0.15,0.15,240,
15154,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.36,1,17,-77.08792,39.45768,219.06,20220731,16:51:09,0.10,-0.01,0.14,240,
15155,,,,,,,,,,,,994.02,0.00,29.5,3.31,3.36,1,16,-77.08792,39.45767,219.01,20220731,16:51:10,0.10,0.08,0.14,240,
15156,,,,,,,,,,,,993.91,-0.00,29.5,3.31,3.36,1,18,-77.08792,39.45767,218.85,20220731,16:51:11,0.02,0.00,0.14,240,
15157,,,,,,,,,,,,993.95,-0.00,29.5,3.31,3.36,1,18,-77.08792,39.45767,218.72,20220731,16:51:12,0.11,-0.03,0.13,240,
15158,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.36,1,17,-77.08792,39.45767,218.68,20220731,16:51:13,0.13,0.08,0.13,240,
15159,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.36,1,18,-77.08792,39.45767,218.70,20220731,16:51:14,0.15,0.43,0.14,240,
15160,,,,,,,,,,,,994.01,0.00,29.5,3.31,3.36,1,18,-77.08792,39.45767,218.70,20220731,16:51:15,0.10,0.13,0.14,240,
15161,,,,,,,,,,,,994.04,0.00,29.5,3.31,3.35,1,16,-77.08792,39.45767,218.49,20220731,16:51:16,0.11,-0.15,0.13,240,
15162,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.35,1,17,-77.08792,39.45767,218.32,20220731,16:51:17,0.09,-0.06,0.12,240,
15163,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.22,20220731,16:51:18,0.03,0.03,0.12,240,
15164,,,,,,,,,,,,994.04,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.10,20220731,16:51:19,0.09,0.07,0.12,240,
15165,,,,,,,,,,,,993.99,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.07,20220731,16:51:20,0.13,0.15,0.12,240,
15166,,,,,,,,,,,,994.01,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.03,20220731,16:51:21,0.04,0.11,0.12,240,
15167,,,,,,,,,,,,994.04,0.00,29.5,3.31,3.35,1,17,-77.08792,39.45767,218.02,20220731,16:51:22,0.08,0.11,0.12,240,
15168,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.23,20220731,16:51:23,0.08,0.21,0.12,240,
15169,,,,,,,,,,,,993.94,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45767,218.20,20220731,16:51:24,0.17,0.39,0.13,240,
15170,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.35,1,17,-77.08792,39.45768,218.25,20220731,16:51:25,0.12,0.27,0.13,240,
15171,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.21,20220731,16:51:26,0.06,0.01,0.13,240,
15172,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.16,20220731,16:51:27,0.17,-0.08,0.12,240,
15173,,,,,,,,,,,,994.02,0.00,29.5,3.31,3.35,1,17,-77.08792,39.45768,218.18,20220731,16:51:28,0.05,0.02,0.12,240,
15174,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,18,-77.08792,39.45768,218.16,20220731,16:51:29,0.05,0.17,0.12,240,
15175,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,18,-77.08791,39.45768,218.10,20220731,16:51:30,0.07,0.09,0.12,240,
15176,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.35,1,18,-77.08791,39.45768,217.84,20220731,16:51:31,0.20,-0.07,0.11,240,
15177,,,,,,,,,,,,993.99,0.00,29.5,3.31,3.35,1,18,-77.08791,39.45768,217.82,20220731,16:51:32,0.08,0.14,0.12,240,
15178,,,,,,,,,,,,993.93,-0.00,29.5,3.31,3.35,1,18,-77.08791,39.45767,217.68,20220731,16:51:33,0.06,-0.01,0.11,240,
15179,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.35,1,17,-77.08791,39.45767,217.60,20220731,16:51:34,0.12,0.30,0.12,240,
15180,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.35,1,18,-77.08790,39.45767,217.73,20220731,16:51:35,0.10,0.29,0.12,240,
15181,,,,,,,,,,,,993.92,-0.00,29.5,3.31,3.37,1,18,-77.08790,39.45767,217.83,20220731,16:51:36,0.08,0.14,0.12,240,
15182,,,,,,,,,,,,993.97,-0.00,29.5,3.31,3.37,1,17,-77.08790,39.45767,217.97,20220731,16:51:37,0.06,0.11,0.12,240,
15183,,,,,,,,,,,,993.87,-0.00,29.5,3.31,3.37,1,18,-77.08790,39.45767,218.21,20220731,16:51:38,0.12,0.19,0.12,240,
15184,,,,,,,,,,,,993.94,-0.00,29.5,3.31,3.37,1,18,-77.08790,39.45768,218.32,20220731,16:51:39,0.09,0.22,0.13,240,
15185,,,,,,,,,,,,993.98,0.00,29.5,3.31,3.37,1,17,-77.08789,39.45768,218.33,20220731,16:51:40,0.06,0.16,0.13,240,
15186,,,,,,,,,,,,993.92,-0.00,29.5,3.31,3.37,1,18,-77.08789,39.45768,218.28,20220731,16:51:41,0.16,0.16,0.13,240,
15187,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.37,1,18,-77.08789,39.45768,218.36,20220731,16:51:42,0.09,0.22,0.13,240,
15188,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.37,1,17,-77.08789,39.45768,218.13,20220731,16:51:43,0.10,0.11,0.13,240,
15189,,,,,,,,,,,,993.96,-0.00,29.5,3.31,3.37,1,17,-77.08789,39.45768,218.22,20220731,16:51:44,0.21,0.40,0.14,240,
15190,,,,,,,,,,,,993.95,-0.00,29.6,3.31,3.37,1,18,-77.08789,39.45768,218.23,20220731,16:51:45,0.17,0.23,0.14,240,
15191,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.35,1,17,-77.08789,39.45768,218.24,20220731,16:51:46,0.03,0.00,0.14,240,
15192,,,,,,,,,,,,994.00,0.00,29.5,3.31,3.35,1,18,-77.08789,39.45768,218.20,20220731,16:51:47,0.09,0.00,0.13,240,
15193,,,,,,,,,,,,993.93,-0.00,29.5,3.31,3.35,1,18,-77.08789,39.45768,218.03,20220731,16:51:48,0.04,-0.04,0.13,240,
15194,,,,,,,,,,,,993.94,-0.00,29.6,3.31,3.35,1,17,-77.08789,39.45768,218.06,20220731,16:51:49,0.11,0.18,0.13,240,
15195,,,,,,,,,,,,993.95,-0.00,29.6,3.31,3.35,1,18,-77.08789,39.45768,218.05,20220731,16:51:50,0.05,0.15,0.13,240,
15196,,,,,,,,,,,,993.93,-0.00,29.6,3.31,3.35,1,18,-77.08789,39.45768,218.14,20220731,16:51:51,0.13,0.21,0.13,240,
15197,,,,,,,,,,,,993.98,0.00,29.6,3.31,3.35,1,16,-77.08788,39.45768,218.06,20220731,16:51:52,0.09,0.10,0.13,240,
15198,,,,,,,,,,,,993.97,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.97,20220731,16:51:53,0.08,0.14,0.13,240,
15199,,,,,,,,,,,,993.93,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.94,20220731,16:51:54,0.20,0.40,0.14,240,
15200,,,,,,,,,,,,994.00,0.00,29.6,3.31,3.35,1,16,-77.08788,39.45768,218.03,20220731,16:51:55,0.10,0.29,0.14,240,
15201,,,,,,,,,,,,994.03,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,218.19,20220731,16:51:56,0.17,0.25,0.15,240,
15202,,,,,,,,,,,,993.99,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,218.16,20220731,16:51:57,0.10,0.03,0.14,240,
15203,,,,,,,,,,,,993.88,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,218.14,20220731,16:51:58,0.08,-0.01,0.14,240,
15204,,,,,,,,,,,,993.89,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,218.09,20220731,16:51:59,0.08,0.06,0.14,240,
15205,,,,,,,,,,,,993.89,-0.00,29.6,3.31,3.35,1,18,-77.08788,39.45767,217.95,20220731,16:52:00,0.09,0.10,0.13,240,
15206,,,,,,,,,,,,994.00,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.87,20220731,16:52:01,0.12,0.17,0.14,240,
15207,,,,,,,,,,,,993.98,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.80,20220731,16:52:02,0.17,0.24,0.14,240,
15208,,,,,,,,,,,,993.89,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.51,20220731,16:52:03,0.03,0.03,0.14,240,
15209,,,,,,,,,,,,993.98,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,217.10,20220731,16:52:04,0.15,0.10,0.13,240,
15210,,,,,,,,,,,,993.96,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,216.97,20220731,16:52:05,0.08,0.08,0.13,240,
15211,,,,,,,,,,,,994.01,0.00,29.6,3.31,3.35,1,16,-77.08788,39.45767,216.83,20220731,16:52:06,0.03,-0.00,0.13,240,
15212,,,,,,,,,,,,993.90,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,216.57,20220731,16:52:07,0.06,-0.11,0.12,240,
15213,,,,,,,,,,,,993.96,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,216.68,20220731,16:52:08,0.06,0.16,0.12,240,
15214,,,,,,,,,,,,993.99,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45767,216.76,20220731,16:52:09,0.04,0.12,0.12,240,
15215,,,,,,,,,,,,993.94,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,216.91,20220731,16:52:10,0.09,0.16,0.12,240,
15216,,,,,,,,,,,,993.97,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,217.16,20220731,16:52:11,0.00,0.18,0.12,240,
15217,,,,,,,,,,,,993.96,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,217.26,20220731,16:52:12,0.09,0.09,0.12,240,
15218,,,,,,,,,,,,994.02,0.00,29.6,3.31,3.35,1,16,-77.08788,39.45768,217.37,20220731,16:52:13,0.08,0.10,0.12,240,
15219,,,,,,,,,,,,993.93,-0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,217.51,20220731,16:52:14,0.10,0.15,0.12,240,
15220,,,,,,,,,,,,993.97,0.00,29.6,3.31,3.35,1,17,-77.08788,39.45768,217.62,20220731,16:52:15,0.05,0.05,0.12,240,
15221,,,,,,,,,,,,993.99,0.00,29.6,3.31,3.36,1,17,-77.08788,39.45768,217.74,20220731,16:52:16,0.05,-0.02,0.12,240,
15222,,,,,,,,,,,,994.04,0.00,29.6,3.31,3.36,1,17,-77.08788,39.45768,217.85,20220731,16:52:17,0.07,0.01,0.11,240,
15223,,,,,,,,,,,,993.95,-0.00,29.6,3.31,3.36,1,17,-77.08788,39.45768,217.99,20220731,16:52:18,0.02,0.06,0.11,240,
15224,,,,,,,,,,,,993.96,-0.00,29.6,3.31,3.36,1,16,-77.08788,39.45768,218.14,20220731,16:52:19,0.06,0.02,0.11,240,
15225,,,,,,,,,,,,993.96,-0.00,29.6,3.31,3.36,1,17,-77.08787,39.45768,218.21,20220731,16:52:20,0.08,0.03,0.11,240,
15226,,,,,,,,,,,,993.98,0.00,29.6,3.31,3.36,1,16,-77.08787,39.45768,218.33,20220731,16:52:21,0.08,0.07,0.11,240,
15227,,,,,,,,,,,,994.02,0.00,29.6,3.31,3.36,1,17,-77.08787,39.45768,218.46,20220731,16:52:22,0.09,0.06,0.10,240,
15228,,,,,,,,,,,,993.90,-0.00,29.6,3.31,3.36,1,18,-77.08787,39.45768,218.41,20220731,16:52:23,0.08,-0.04,0.10,240,
15229,,,,,,,,,,,,993.94,-0.00,29.6,3.31,3.36,1,17,-77.08787,39.45768,218.49,20220731,16:52:24,0.12,0.16,0.10,240,
15230,,,,,,,,,,,,994.02,0.00,29.6,3.31,3.36,1,18,-77.08787,39.45768,218.45,20220731,16:52:25,0.07,0.18,0.10,240,
15231,,,,,,,,,,,,993.94,-0.00,29.6,3.31,3.35,1,18,-77.08787,39.45768,218.59,20220731,16:52:26,0.17,0.09,0.10,240,
15232,,,,,,,,,,,,994.01,0.00,29.6,3.31,3.35,1,18,-77.08786,39.45768,218.66,20220731,16:52:27,0.11,0.06,0.10,240,
15233,,,,,,,,,,,,994.02,0.00,29.6,3.31,3.35,1,18,-77.08786,39.45767,218.84,20220731,16:52:28,0.07,0.10,0.10,240,
15234,,,,,,,,,,,,993.90,-0.00,29.6,3.31,3.35,1,18,-77.08786,39.45767,218.88,20220731,16:52:29,0.05,0.06,0.10,240,
15235,,,,,,,,,,,,993.99,0.00,29.6,3.31,3.35,1,17,-77.08786,39.45767,218.87,20220731,16:52:30,0.04,0.01,0.10,240,
15236,,,,,,,,,,,,994.02,0.00,29.6,3.31,3.35,1,17,-77.08786,39.45767,218.81,20220731,16:52:31,0.10,0.04,0.10,240,
15237,,,,,,,,,,,,993.90,-0.00,29.6,3.31,3.35,1,18,-77.08786,39.45767,218.80,20220731,16:52:32,0.07,0.03,0.09,240,
15238,,,,,,,,,,,,993.91,-0.00,29.6,3.31,3.35,1,18,-77.08786,39.45767,218.91,20220731,16:52:33,0.08,0.13,0.09,240,
15239,,,,,,,,,,,,993.95,-0.00,29.6,3.31,3.35,1,18,-77.08786,39.45767,218.90,20220731,16:52:34,0.02,0.16,0.10,240,
15240,,,,,,,,,,,,993.97,0.00,29.6,3.31,3.35,1,17,-77.08786,39.45767,218.97,20220731,16:52:35,0.11,0.29,0.10,240,
15241,,,,,,,,,,,,993.93,-0.00,29.6,3.33,3.35,1,17,-77.08786,39.45767,218.99,20220731,16:52:36,0.07,0.03,0.10,240,
15242,,,,,,,,,,,,993.98,0.00,29.6,3.33,3.35,1,17,-77.08786,39.45767,219.02,20220731,16:52:37,0.11,-0.01,0.10,240,
15243,,,,,,,,,,,,993.98,0.00,29.6,3.33,3.35,1,17,-77.08786,39.45767,219.10,20220731,16:52:38,0.07,0.06,0.10,240,
15244,,,,,,,,,,,,993.97,0.00,29.6,3.33,3.35,1,17,-77.08786,39.45767,219.29,20220731,16:52:39,0.15,0.21,0.10,240,
15245,,,,,,,,,,,,993.97,0.00,29.6,3.33,3.35,1,17,-77.08786,39.45767,219.44,20220731,16:52:40,0.07,0.17,0.10,240,
15246,,,,,,,,,,,,993.99,0.00,29.7,3.33,3.35,1,17,-77.08786,39.45767,219.62,20220731,16:52:41,0.12,0.21,0.10,240,
15247,,,,,,,,,,,,993.90,-0.00,29.7,3.33,3.35,1,16,-77.08785,39.45767,219.71,20220731,16:52:42,0.11,0.14,0.10,240,
15248,,,,,,,,,,,,993.91,-0.00,29.7,3.33,3.35,1,17,-77.08785,39.45767,219.65,20220731,16:52:43,0.12,0.05,0.10,240,
15249,,,,,,,,,,,,994.03,0.00,29.7,3.33,3.35,1,16,-77.08785,39.45766,219.56,20220731,16:52:44,0.07,0.25,0.11,240,
15250,,,,,,,,,,,,994.00,0.00,29.7,3.33,3.35,1,16,-77.08785,39.45766,219.55,20220731,16:52:45,0.16,0.24,0.11,240,
15251,,,,,,,,,,,,993.96,-0.00,29.7,3.31,3.35,1,16,-77.08785,39.45766,219.61,20220731,16:52:46,0.05,0.14,0.11,240,
15252,,,,,,,,,,,,993.96,-0.00,29.7,3.31,3.35,1,16,-77.08786,39.45766,219.52,20220731,16:52:47,0.11,0.10,0.11,240,
15253,,,,,,,,,,,,993.94,-0.00,29.7,3.31,3.35,1,15,-77.08786,39.45766,219.44,20220731,16:52:48,0.08,0.01,0.11,240,
